Reference,NumberOfShipsInvolved,ShipsInvolved,SOLASStatus,FlagStates,IncidentDateTime,TypeOfCasualty,Coordinates,Location,NumberOfInvestigationReports,NumberOfAnalyses,InitialEvent,SummaryOfEvents,ShipType1,Consequences1,GrossTonnage1,ClassificationSociety1,Deadweight1,Cargo1,CrewOnboard1,PassengersOnboard1,OthersOnboard1,DeadMissingCrew2,DeadMissingPassengers2,DeadMissingOthers3,SeriouslyInjuredCrew2,SeriouslyInjuredPassengers2,SeriouslyInjuredOthers2,InvestationReportDate,AnalysisDate
"C0007236","1","AUSTRALIAN ACHIEVER (-)","AUSTRALIAN ACHIEVER: Unknown/unspecified","AUS","1992-11-08 01:15","Serious"," ","New Zealand","1","0","Fire or explosion","The Australian registered tanker Australian Achiever, of 127,575 tonnes summer deadweight, cleared the New Zealand port of Whangarei for the port of Brisbane at 20:30 hours on 7 November 1992. The ship had part discharged and retained on board about 35,000 tonnes of crude oil.
At 22:30 hours, the exhaust gas uptake high temperature alarm sounded and the temperature reading was seen to be 10 degrees Celsius above the alarm setting. The engine was slowed to reduce the temperature and the waste heat unit was inspected for hot spots. None were found and the engine speed was increased at 23:45 hours.
At 01:15 hours on 8 November, when about 11 miles from the nearest land, the exhaust gas alarm sounded again and the main engine revolutions were reduced. A further inspection of the waste-heat unit revealed a small area glowing red at the forward, inboard corner. The main engine was stopped and the crew were alerted.
The fire within the waste-heat unit could not be fought directly and the main fire fighting effort concentrated on boundary cooling. After fire burnt a hole through the casing,  several portable C02. extinguishers were discharged into the unit through the hole, without effect.
The ship's engineers initiated the proper established procedures and stopped the engine. Although the weather was favourable and the current tended to take the ship offshore, given the proximity of the land and the nature of the cargo, the Master requested that a tug be made available to tow the vessel back to Whangarei.
The fire in the waste-heat unit had reached such intensity that areas of the generating section's steel tube banks, and a small section of the steel casing reached fusion temperature with resulting meltdown of the materials.
At daybreak, the crew prepared for the tow by hanging off the starboard anchor and ranging the anchor cable. A tug arrived at 09:55 hours and the tow was connected at 11:32 hours. By 21:00 hours, the ship had been brought safely to harbour and it subsequently anchored in Bream Bay.
The fire was contained throughout 8 November and into 9 November by boundary cooling. It was extinguished by 15:15 hours on 9 November, but it was considered prudent not to open up the unit until the area had cooled further. In all the fire burnt for some 39 hours.
Officers of New Zealand's Ministry of Transport, Maritime Transport Division, were appointed by the Inspector to undertake an initial investigation on behalf of the Australian Department of Transport and Communications.
","Oil Tanker","Ship rendered unfit to proceed","66.031","Lloyd's Register (LR)","127.575","","29","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-04-07",""
"C0000891","1","NATIONAL STAR (-)","NATIONAL STAR: Unknown/unspecified","EGY","1992-11-07 00:00","Unspecified"," ","","0","1","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0000890","1","CASTELLO (-)","CASTELLO: Unknown/unspecified","ITA","1992-10-30 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000933","1","GINA III (-)","GINA III: Unknown/unspecified","PAN","1992-10-26 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000932","1","RICHER (-)","RICHER: Unknown/unspecified","PAN","1992-10-23 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000935","1","DAEYANG HONEY (-)","DAEYANG HONEY: Unknown/unspecified","KOR","1992-10-22 00:00","Very serious"," ",".","1","0","Loss of Ship and crew","The South Korean bulk ore carrier Daeyang Honey sailed from Koolan Island, Western Australia on 14 October 1992, with a crew of 28. The ship was loaded with a full cargo of about 122,300 tonnes of low-grade iron ore, bound for the Japanese port of Mizushima.
In the afternoon of 22 October, a signal from a float-free emergency position indicator radio beacon (EPIRB) was detected by the search and-rescue polar orbiting satellite system (COSPAS-SARSAT), about 300 miles east of the Philippine Islands, close to the area of the typhoon Colleen. The EPIRB was identified as coming from the Daeyang Honey.
An initial air search by the United States authorities based on the Island of Guam was hindered by bad weather associated with the typhoon. On 25 October, in better flying conditions, a liferaft was located and ships in the area were requested to search for survivors and wreckage.
On 26 October the liferaft was relocated and a little later the EPIRB, surrounded by debris, was also sighted. The motor ship  Azaleaeverett was diverted to the position of the EPIRB, where debris and the beacon were found, but no survivors. At about the same time, the motor ship Bum Ju located the liferaft and positively identified it as belonging to the Daeyang Honey.
The Daeyang Honey had loaded iron ore on a number of occasions at the Australian ports of Dampier and Port Hedland.
","Bulk Dry (general, ore) Carrier","Loss of life,Total loss of the ship","64.955","Nippon Kaiji Kyokai (NKK)","","","28","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2010-03-11",""
"C0000931","1","DIVINE SEMBILAN (-)","DIVINE SEMBILAN: Unknown/unspecified","PAN","1992-10-19 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000934","1","NEPTUNE (-)","NEPTUNE: Unknown/unspecified","KOR","1992-10-18 00:00","Unspecified"," ","","0","1","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0000930","1","ATUN V (-)","ATUN V: Unknown/unspecified","MEX","1992-10-15 00:00","Unspecified"," ","","0","0","","","Fish Catching Vessel","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000929","1","BANOWATI (-)","BANOWATI: Unknown/unspecified","IDN","1992-10-07 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000928","1","IONION (-)","IONION: Unknown/unspecified","GRC","1992-10-06 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000927","1","EDITH (-)","EDITH: Unknown/unspecified","ATG","1992-10-06 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000926","1","HOLSTEN (-)","HOLSTEN: Unknown/unspecified","HND","1992-10-02 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000925","1","MANDIRI (-)","MANDIRI: Unknown/unspecified","PAN","1992-09-30 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000924","1","K. GLORY (-)","K. GLORY: Unknown/unspecified","PAN","1992-09-29 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000923","2","NAGASAKI SPIRIT (-), OCEAN BLESSING (-)","NAGASAKI SPIRIT: Unknown/unspecified, OCEAN BLESSING: Unknown/unspecified","LBR","1992-09-26 00:00","Very serious"," ","Strait of Malacca","1","0","Collision","At about 11:00 pm local time on the evening of Saturday 19 September 1992, the
Liberian motor tanker NAGASAKI SPIRIT Officiai Number 8385 and the Panamanian
Container Ship OCEAN BLESSING collided in the Strait of Malacca.","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2011-04-04",""
"C0000922","1","NEW OCEAN (-)","NEW OCEAN: Unknown/unspecified","PAN","1992-09-21 00:00","Unspecified"," ","","0","1","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0000921","1","BRIOLETTE (-)","BRIOLETTE: Unknown/unspecified","LBR","1992-09-20 00:00","Unspecified"," ","","0","1","","","Bulk Dry / Oil Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0000920","1","OCEAN BLESSING (-)","OCEAN BLESSING: Unknown/unspecified","PAN","1992-09-19 00:00","Unspecified"," ","","0","0","","","Container Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001631","1","SANTA CHRISTINA (-)","SANTA CHRISTINA: Unknown/unspecified","XNA","1992-09-14 00:00","Unspecified"," ","","0","1","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001630","1","TOONG MNAW (-)","TOONG MNAW: Unknown/unspecified","PAN","1992-09-05 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001629","1","HO JIH (-)","HO JIH: Unknown/unspecified","PAN","1992-09-05 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007397","1","LE PERROQUET DE MER (-)","LE PERROQUET DE MER: Unknown/unspecified","CAN","1992-09-04 21:15","Unspecified"," ","Lower North Shore","0","0","Stranding / grounding","While attempting transit of the Betchouane Rapids on the evening of 04 September 1992, the ""Le Perroquet de Mer"" grounded on a semi-submerge rock ledge. None of the 24 persons on board were injured and there was no pollution.","Passenger Ship","","37","","","","2","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007503","2","ANTARES (-), CHAMPERS (-)","ANTARES: Unknown/unspecified, CHAMPERS: Unknown/unspecified","AUS,RUS","1992-09-01 18:30","Serious","240000S 1520600E","Off Bustard Head","1","0","Collision","At about 18:30 hours, local time, on 1 September 1992, the Australian yacht Champers, while on a voyage from Gladstone to Tweed Heads, was involved in a collision with a ship in a position 18.5 miles east of Bustard Head.

The ship involved in the collision failed to stop and render assistance, and Champers, which was dismasted in the collision, was eventually assisted by the fishing vessel Star Track. After the mast and rigging had been cut free, the yacht was able to return to Gladstone under engine power.

As a result of the collision paint and rust from the unidentified ship fell on to the Champers deck.

An exhaustive check of shipping in the area found that only one ship was known to be in the area of the collision at the time, the Russian flag tanker Antares.

Although the tanker's reported position at the time of the collision was at least two miles from the charted position of the yacht, samples taken from the paint and rust that had fallen to the Champers deck and samples subsequently taken from the hull of the tanker established that it was very likely that the samples had a common origin. It was therefore considered probable that the Antares was the other ship involved.
","Yacht","Ship rendered unfit to proceed","","","","","2","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-10-29",""
"C0001628","1","COMPASS ROSE (-)","COMPASS ROSE: Unknown/unspecified","MHL","1992-08-30 00:00","Unspecified"," ","","0","0","","","Bulk Dry / Oil Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
