Reference,NumberOfShipsInvolved,ShipsInvolved,SOLASStatus,FlagStates,IncidentDateTime,TypeOfCasualty,Coordinates,Location,NumberOfInvestigationReports,NumberOfAnalyses,InitialEvent,SummaryOfEvents,ShipType1,Consequences1,GrossTonnage1,ClassificationSociety1,Deadweight1,Cargo1,CrewOnboard1,PassengersOnboard1,OthersOnboard1,DeadMissingCrew2,DeadMissingPassengers2,DeadMissingOthers3,SeriouslyInjuredCrew2,SeriouslyInjuredPassengers2,SeriouslyInjuredOthers2,InvestationReportDate,AnalysisDate
"C0001327","1","ANDHIKA WANASATYA (-)","ANDHIKA WANASATYA: Unknown/unspecified","IDN","1995-12-25 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001328","1","FIEGEN AKAT (-)","FIEGEN AKAT: Unknown/unspecified","TUR","1995-12-25 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001326","1","MEMED ABASHIDZE (-)","MEMED ABASHIDZE: Unknown/unspecified","GEO","1995-12-23 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001325","1","HUI AN (-)","HUI AN: Unknown/unspecified","CHN","1995-12-20 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001324","1","SAND SWIFT (-)","SAND SWIFT: Unknown/unspecified","GBR","1995-12-20 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001323","1","MIDAS RHEIN (-)","MIDAS RHEIN: Unknown/unspecified","LBR","1995-12-20 00:00","Unspecified"," ","","0","1","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001322","1","DASA DELAPAN (-)","DASA DELAPAN: Unknown/unspecified","IDN","1995-12-19 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001321","1","ATLANTIC PRAWN (-)","ATLANTIC PRAWN: Unknown/unspecified","NOR","1995-12-18 00:00","Unspecified"," ","","0","0","","","Fish Catching Vessel","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001320","1","MICHAEL M. (-)","MICHAEL M.: Unknown/unspecified","GBR","1995-12-17 00:00","Unspecified"," ","","0","0","","","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001319","1","SAMSUN CREATOR (-)","SAMSUN CREATOR: Unknown/unspecified","VCT","1995-12-17 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001318","1","SALAVAT YULAEV (-)","SALAVAT YULAEV: Unknown/unspecified","RUS","1995-12-15 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001317","1","BUREYA (-)","BUREYA: Unknown/unspecified","RUS","1995-12-12 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001316","1","SAFINA-E-ISMAIL 2 (-)","SAFINA-E-ISMAIL 2: Unknown/unspecified","PAK","1995-12-12 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001315","2","BALTIC CHAMP (-), SABINE D. (-)","BALTIC CHAMP: Unknown/unspecified, SABINE D.: Unknown/unspecified","DEU","1995-12-12 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001314","1","ASSEM (-)","ASSEM: Unknown/unspecified","HND","1995-12-11 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001313","1","GIULIA SECONDA (-)","GIULIA SECONDA: Unknown/unspecified","MLT","1995-12-11 00:00","Unspecified"," ","","0","0","","","Chemical Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001312","1","SEA MIST (-)","SEA MIST: Unknown/unspecified","PAN","1995-12-09 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001311","1","EINSTEIN (-)","EINSTEIN: Unknown/unspecified","DEU","1995-12-09 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001310","1","FMG QUITO (-)","FMG QUITO: Unknown/unspecified","PAN","1995-12-06 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001309","1","CANADIAN HARVEST (-)","CANADIAN HARVEST: Unknown/unspecified","CAN","1995-12-03 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007310","1","SEA CRANE (IMO 8408533)","SEA CRANE: Unknown/unspecified","SGP","1995-12-02 09:03","Serious"," ","Tiaparra Reef, Spencer Gulf","1","0","Grounding","Shortly after 09:00 hoursLT on Saturday, 2 December 1995, the Singapore-registered bulk carrier SEA CRANE, while bound for the port of Wallaroo to load a part cargo of barley, grounded off Tiparra Reef in the Spencer Gulf, South Australia. The water ballast in the upper wing tanks was dumped and the ship refloated after about 1 hour under its own power. Inspection by divers on 3 December revealed that only minor damage had been sustained, the hull plating not having been penetrated. ","Bulk Carrier","Ship remains fit to proceed","26951","","46056","","26","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-05-21",""
"C0001308","1","DELTA DAROY X (-)","DELTA DAROY X: Unknown/unspecified","SGP","1995-12-02 00:00","Unspecified"," ","","0","0","","","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001307","1","BILSEL 1 (-)","BILSEL 1: Unknown/unspecified","TUR","1995-12-02 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001306","1","MOUNT OLYMPUS (-)","MOUNT OLYMPUS: Unknown/unspecified","MLT","1995-12-01 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001305","1","NEPTUNE SUN (-)","NEPTUNE SUN: Unknown/unspecified","MLT","1995-11-30 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001215","1","PARNARAYA 8 (-)","PARNARAYA 8: Unknown/unspecified","IDN","1995-11-29 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001304","1","VALERIE (-)","VALERIE: Unknown/unspecified","MEX","1995-11-29 00:00","Unspecified"," ","","0","0","","","Fish Catching Vessel","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001214","1","FOUAD I (-)","FOUAD I: Unknown/unspecified","SYR","1995-11-26 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001213","1","MAJU YONG HUA (-)","MAJU YONG HUA: Unknown/unspecified","MYS","1995-11-25 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001303","1","FARENCO (-)","FARENCO: Unknown/unspecified","HKG","1995-11-24 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001212","1","ANDHIKA WANADHARMA (-)","ANDHIKA WANADHARMA: Unknown/unspecified","IDN","1995-11-24 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007274","2","GOONZARAN (IMO 9108673), NEW NOBLE (IMO 8307155)","GOONZARAN: Unknown/unspecified, NEW NOBLE: Unknown/unspecified","PAN,PHL","1995-11-23 15:00","Serious"," ","Port of Newcastle, New South Wales","1","0","Collision","The 135,000 tonne deadweight bulk carrier Goonzaran anchored four miles off the Port of Newcastle, New South Wales, at 22:00 hours on 20 November 1995, to load a cargo of coal. The ship was scheduled to berth on 25 November 1995. 
The 38,305 tonne deadweight bulk carrier New Noble anchored about four miles off Newcastle, at 09:55 hours on 22 November, about 1.2 miles south of the Goonzaran. New Noble was also to load coal and was due to berth about midday on 24 November. 
At 15:00 hours New Noble collided with Goonzaran in way of number three hold and then passed down Goonzaran’s side making two further contacts. 

Goonzaran suffered significant damage to the hull and deck plating. New Noble suffered relatively minor damage to the bow at the forecastle head level and an indentation in its bulbous bow. Nobody was hurt as a result of the collision. 
On 24 November, both ships were brought into port for inspection and necessary repair.

","Bulk Carrier","","22.361","","38.305","","23","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-05-08",""
"C0001255","1","IONIAN EXPRESS (-)","IONIAN EXPRESS: Unknown/unspecified","GRC","1995-11-20 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001253","1","HAPPY FELLOW (-)","HAPPY FELLOW: Unknown/unspecified","PHL","1995-11-20 00:00","Unspecified"," ","","0","0","","","Liquefied Gas Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001297","1","DARFUR (-)","DARFUR: Unknown/unspecified","CYP","1995-11-20 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001302","2","JO ASPEN (-), XIN YANG (-)","JO ASPEN: Unknown/unspecified, XIN YANG: Unknown/unspecified","CHN","1995-11-19 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001301","1","SUK KONG NO. 1 (-)","SUK KONG NO. 1: Unknown/unspecified","KOR","1995-11-19 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001254","1","AL KASHAM (-)","AL KASHAM: Unknown/unspecified","BLZ","1995-11-19 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001300","2","HELENA (-), NIKOLAJS KOPERNIKS (-)","HELENA: Unknown/unspecified, NIKOLAJS KOPERNIKS: Unknown/unspecified","","1995-11-17 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001299","1","TOR HOLLANDIA (-)","TOR HOLLANDIA: Unknown/unspecified","SWE","1995-11-16 00:00","Unspecified"," ","","0","1","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001296","1","FIRAT (-)","FIRAT: Unknown/unspecified","TUR","1995-11-15 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001295","1","GIGEK (-)","GIGEK: Unknown/unspecified","MYS","1995-11-14 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001298","1","SPAUWER (-)","SPAUWER: Unknown/unspecified","NLD","1995-11-13 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001294","1","PALANCA (-)","PALANCA: Unknown/unspecified","PAN","1995-11-13 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001293","1","SANG THAI SILVER (-)","SANG THAI SILVER: Unknown/unspecified","THA","1995-11-13 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001292","1","JAMES NORRIS (-)","JAMES NORRIS: Unknown/unspecified","CAN","1995-11-11 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001291","1","MONTEAGUDO (-)","MONTEAGUDO: Unknown/unspecified","ESP","1995-11-10 00:00","Unspecified"," ","","0","0","","","Fish Catching Vessel","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001290","1","NOVOARKHANGELSK (-)","NOVOARKHANGELSK: Unknown/unspecified","RUS","1995-11-09 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001289","1","NEW BROOKLYN (-)","NEW BROOKLYN: Unknown/unspecified","PAN","1995-11-09 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001288","1","ZALCO PIONEER (-)","ZALCO PIONEER: Unknown/unspecified","PAN","1995-11-09 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001287","1","HUBERT GAUCHER (-)","HUBERT GAUCHER: Unknown/unspecified","BHS","1995-11-08 00:00","Unspecified"," ","","0","0","","","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001286","1","FIRST ROYAL (-)","FIRST ROYAL: Unknown/unspecified","MLT","1995-11-08 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001285","1","CORALINE (IMO 7726964)","CORALINE: Unknown/unspecified","ATG","1995-11-07 08:15","Very serious","391630N 0135426E","Mediterranean Sea","1","0","Capsizing / listing","The vessel was enroute from Fos sur Mer to Bedirma, Turkey. On 7 November 1995 at 05.30, the vessel started listening to port side.
Weather conditions fair to good, Bft. 5, good visibility.
The vessel command couldn't reach a clear picture about the causes for the increasing list to port side, which finally resulted in a total loss of the vessel. 
On 7 November 1995 at 08.15, the vessel was abandoned by the crew of 14. At approx. the same time, the vessel sank in position 39°16.3'N 013°54.26'E. No loss of life. The manning was iaw the minimum safe manning certificate of the flag State. ","General Cargo Ship","Total loss of the ship","4351","Germanischer Lloyd (GL)","6124","","14","","","0","0","0","0","0","0","2016-08-08",""
"C0001284","1","VOLGO-DON 5064 (-)","VOLGO-DON 5064: Unknown/unspecified","RUS","1995-11-04 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001282","1","MARIA I (IMO 7218905)","MARIA I: Unknown/unspecified","ATG","1995-11-03 05:08","Very serious","575000N 0085200E","Skagerrak area","1","0","Capsizing / listing","The vessel was enroute from Jelsa (NO) to Ladebow (GE) with a full cargo of sand. On 3 November 1995 at 05.08 the vessel sent her first PAN message in the Skagerrak area. Lyngby radio received that call.
The Master reported a heavy list and asked for immediate assistance. 
At 05.11 the Master reported that his ship ""..is sinking apparently"". Eigh persons on board.
First SAR helo on scene at 06.30. Carried out search operations in coordination with two other vessels in that area. 
At 07.30, one empty liferaft was found and at 0747, one dead person was found wearing an immersion suit, which was not fitted watertight onto the body.
During daylight, the SAR operations were extended without any positive results. Seven other crewmembers left missing.
At dawn on the 3 November 1995 at 1630, the SAR operations were ceased.","General Cargo Ship","Loss of life,Total loss of the ship","1808","","","","8","","","8","0","0","0","0","0","2016-08-08",""
"C0001283","1","IONIAN FAME (-)","IONIAN FAME: Unknown/unspecified","MLT","1995-11-03 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
