Reference,NumberOfShipsInvolved,ShipsInvolved,SOLASStatus,FlagStates,IncidentDateTime,TypeOfCasualty,Coordinates,Location,NumberOfInvestigationReports,NumberOfAnalyses,InitialEvent,SummaryOfEvents,ShipType1,Consequences1,GrossTonnage1,ClassificationSociety1,Deadweight1,Cargo1,CrewOnboard1,PassengersOnboard1,OthersOnboard1,DeadMissingCrew2,DeadMissingPassengers2,DeadMissingOthers3,SeriouslyInjuredCrew2,SeriouslyInjuredPassengers2,SeriouslyInjuredOthers2,InvestationReportDate,AnalysisDate
"C0012815","1","ILHAN YILMAZ 5 (IMO 9892638)","ILHAN YILMAZ 5: Unknown/unspecified","TUR","2019-11-27 13:00","Very serious","204000N 0165900W","Nouadhibou, Mauritania","0","0","Capsizing / listing","The ship sank within Mauritanian territorial waters in the North Atlantic Ocean off Nouadhibou, Mauritania early PM on 27 November 2019 in good weather. 

The ship was proceeding to Nouadhibou to discharge of her catch at the time of the incident. All crew were rescued by local Coast Guard. No injuries were reported.","Fishing Vessel","Total loss of the ship","397","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0012572","1","QUEEN HIND (IMO 7920675)","QUEEN HIND: SOLAS","PLW","2019-11-24 11:29","Very serious","441900N 0284000E","Midia, Constanta, Romania","2","1","Capsizing / listing","At 11:34 , the vessel M/V QUEEN HIND, capsized on the edge of fairway channel of Port of Midia, Constanta, Romania.  The vessel was outbound Port of Mida, with pilot on board, loaded with 14600 sheeps.  The vessel maneuver commenced with two tugs as per Master request, secured fore and aft at 1030 hrs.  While pulled by tugs the vessel developed a heeling of abt 3 - 4 degrees to port side.  After the tugs let go of the vessel, the vessel commenced to heel again, even after the vessel's heeling, the Master and Pilot continued to go forward, at a speed of 4 to 4.2 knots. The vessel continued to heel, after reaching about 50 - 60 degrees to starboard the Master called for vessel's abandonment.
All crew has been rescued.","Livestock Carrier","Total loss of the ship","3785","","2113","Livestock","12","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2020-10-20","2021-04-12"
"C0012809","1","MITRA SEJAHTERA IX (IMO 3561720)","MITRA SEJAHTERA IX: Unknown/unspecified","IDN","2019-11-23 07:00","Very serious","055650S 1183400E","Java Sea","0","0","Capsizing / listing","The ship took water, developed listing and sank in the Java Sea, 80 miles SW of Makassar, Sulawesi Selatan, Indonesia at LAT. 05 56'50""S, LONG. 118 34'00""E at 0700 hours local time (UTC+8) ON 23 November 2019. 

Nearby MVs 'SINAR HARAPAN 78', 'MENTARI NUSANTARA' and 'MUTIARA INDAH' the proceeded to assist. All 15 crew were rescued and taken to Makassar, Indonesia. No injuries were reported. A number of deck containers fell into the sea when the ship sank. A local shipping warning was issued. ","General Cargo Ship","Total loss of the ship","717","Biro Klasifikasi Indonesia","","","15","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0012814","1","BLUE STAR (IMO 9527764)","BLUE STAR: Unknown/unspecified","MLT","2019-11-22 22:00","Serious","432527N 0081540W","Punta Miranda, Ares, Spain","0","0","Fire or explosion","The ship caught fire in the engine room, and was diabled and stranded on the rocky coastline of Ria de Betanzo, Punta Miranda, Are, Spain at LAT. 43 25'27""N, LONG. 008 15'40"" late evening on 22 November 2019 in heavy weather.

The blaze was extinguished by crew. A Salvament Maritimo H-225 helicopter attended the scene. Initial refloating attempts by tugs were unsuccessful. The removal of bunker fuel was effected. A 5 square metre oil slick was observed in the sea, and anti pollution measures were effected. The ship was refloated at 0230 hours  local time on 10 December 2019 with the assistance from the tug 'BOKA PEGASUS' and was towed to Ferrol, Spain for temporary repairs. The ship sustained damage to the hull and propeller, and was subsequently sold for recycling in Turkey. ","Chemical/Products Tanker","Pollution","7386","RINA Services S.p.A (RINA)","9438","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0012813","1","ORE SUDBURY (IMO 9000986)","ORE SUDBURY: Unknown/unspecified","LBR","2019-11-22 05:00","Serious","231047S 0435942W","Rio de Janeiro, Brazil","0","0","Fire or explosion","The ship caught fire on no. 3 deck in crew accommodation whilst moored in the South Atlantic Ocean 12 miles SE of Guaiba Island Terminal, Rio de Janeiro, Brazil at LAT. 23 10'47""S, LONG. 043 59'42 W early morning on 22 November 2019.

The blaze was extinguished by the crew, but the master died during the fire. The ship sustained serious damage and was subsequently sold for recycling. The ship departed the anchorage on 11 January 2020 in tow of tug 'FAIRMOUNT GLACIER' bound Chattogram, Bangladesh.","Ore Carrier","Loss of life","154552","DNV GL AS (DNVGL)","285771","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0013059","1","ALMA (IMO 9231676)","ALMA: Unknown/unspecified","MLT","2019-11-22 00:00","Very serious","473810N 0085179W","Open sea","1","0","","On 22 November 2019, Alma was experiencing heavy weather conditions, while in the Atlantic Ocean on a voyage from Rouen, France, to Cuba. In the evening of the same day, while the bosun was on deck A of the accommodation, he heard something falling, coming from the vicinity of the accommodation stairway. On looking down the stairway, the bosun found the electrical engineer lying on his back near the bottom of the stairway on the poop deck. The electrical engineer seemed unconscious, The bridge and the master were eventually informed. The vessel was diverted back towards Brest, France. In the early hours of the next day, the condition of the electrical engineer deteriorated and efforts to resuscitate him were unsuccessful. The safety investigation did not exclude the possibility that the crew member either lost his stepping or balance due the rolling and pitching motions of the vessel.","Bulk Dry (general, ore) Carrier","Loss of life,Ship remains fit to proceed","17697","American Bureau of Shipping (ABS)","","Dry bulk","19","0","0","1","0","0","0","0","0","2020-11-24",""
"C0012780","1","GENTING DREAM (IMO 9733105)","GENTING DREAM: Unknown/unspecified","BHS","2019-11-18 17:35","Serious"," ","Langkawi, Malaysia","1","0","Passenger Drowning","Passenger entered a deep section of the pool and started to struggle, after a few minutes a crew member pulled him out of the water and commenced CPR. passenger was pronounced deceased an hour later by the vessels doctor. ","Passenger/Cruise","Loss of life","150695","","15370","","1844","3725","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2020-05-27",""
"C0012518","1","ORANGE PHOENIX (IMO 9700835)","ORANGE PHOENIX: SOLAS","PAN","2019-11-16 11:20","Very serious"," ","Around 3km off to the west-northwest of the Wakayama-honko Offshore South Breakwater Lighthouse, Jap","1","0","Fatal accident falling on the deck during operation around a lifeboat set up 5 meters high of deck.","A Third Navigation Officer who was operating around a lifeboat set up 5 meters high of deck died from falling on the deck when the ship was anchored off to Wakayama Port on 16 November, 2019.","Bulk Carrier","Loss of life","107229","Nippon Kaiji Kyokai (NKK)","207529","","21","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2021-06-24",""
"C0012810","1","CHERAMIE BO-TRUC No. 22 (IMO 7621865)","CHERAMIE BO-TRUC No. 22: Unknown/unspecified, MARIYA MORAN: Unknown/unspecified","USA","2019-11-14 04:18","Very serious","294100N 0935006W","Sabine River","0","0","Collision","The ship was in collision with tug 'MARIYA MORAN' at the mouth of the Sabine River off Texas Point, 3 miles SE of Sabine, Texas, United States at LAT. 29 41'00""N, LONG. 093 50'06""W at 0418 hours local time (UTC+6) ON 14 November 2019. The ship sustained damage to a bunker fuel tank, and approximately 13,600 litres of fuel oil leaked into the river. The Coast Guard and Environmental Safety and Health Personnel attended the scene and oil boom was deployed. No injuries were reported. The ship was subsequently returned to Baine, Texas for inspection and repairs. ","Platform Supply Ship","Pollution","195","","500","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0012808","1","DIVINA DEL MAR (IMO 2828303)","DIVINA DEL MAR: Unknown/unspecified","ESP","2019-11-12 04:20","Very serious","424207N 0090146W","Punta da Focha","0","0","Machinery damage","The fishing vessel sustained mechanical failure and stranded on a reef at Punta da Focha, Porto do Son, Spain at LAT. 42 42'07""N, LONG. 009 01'46""W at 0420 hours local time (UTC+1) on 12 November 2019 in heavy weather. 

All 9 crew of the fishing vessel jumped overboard. One crew died after being dashed on the rocks, 3 swam to shore and 5 were rescued by nearby fishermen. 6 of the surviving crew were later transferred to a hospital in Portosin, Spain for medical attention. Salvamento Maritimo despatched rescue vessels and a H-225 helicopter to attend the scene. The body of the deceased crew member was later recovered from the scene. ","Fishing Vessel","Loss of life","87","[No class]","","","9","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0012560","1","BIN HIYEE-2 (IMO 8956841)","BIN HIYEE-2: Non-SOLAS","ARE","2019-11-10 09:55","Less serious"," ","Abu Dhabi","0","0","Stranding / grounding","@09:55 on 10th.of November and Due to bad weather robs of the vessel was damaged , while the ship was under maintenance .
Vessel lost control and she bumped into floating bridge in saddiat island - Abu Dhabi and the main bridge which connects the island and abu dhabi.
manor loses and damages occurred to the floating bridge.","Landing Craft","Ship remains fit to proceed","393","Bureau Veritas (BV)","463","landing craft","2","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0012817","1","PLAIA DE ESTEIRO (IMO 8734774)","PLAIA DE ESTEIRO: Unknown/unspecified","ESP","2019-11-09 05:00","Serious","422418N 0084107W","Puerto de Marin, Spain","0","0","Fire or explosion","The ship caugh fire whilst undergoing repairs at the Astilleros Placeres SL Shipyard in Puerto de Marin, Spain at LAT. 42 24'18""N, LONG. 008 41'07""W early mroning on 9 November 2019.

The local fire rescue team and tug 'SAR Gavia' attended the scene and extinguished the blaze by 1220 hours local time (UTC+1) later on the same day. Oil booms were laid as a precautionary meausre. There were no injuries reported. The ship was completely burnt out and an investigation was effected.","Fishing Vessel","Total loss of the ship","217","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0012812","1","ZALIV AMERIKA (IMO 8714592)","ZALIV AMERIKA: Unknown/unspecified","RUS","2019-11-02 08:00","Very serious","424759N 1325517E","Nakhodka, Russian Federation","0","0","Fire or explosion","The ship sustained explosion in cargo tank whilst anchored in the tanker anchorage in Zaliv Nakhoda off Mys Shvedova, Nakhodka, Russian Federation at LAT. 42 47'59""N, LONG. 132 55'17""E at 0800 hours local time (UTC+10) on 2 November 2019. 

The ship sustained sever damage to cargo tank and deck was torn open. 3 crew were thrown overboard as a result of the explosion, two crew member died at the scene. SAR operations were effected. The body of the third crew member was later recovered from the water. No pollution was reported. The ship was berthed later on the same day at commerical port Livadia Terminal, Nakhodka, Russian Federation for inspection.","Chemical Tanker","Loss of life","1952","","3302","","3","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0012504","1","OSCAR 1 (IMO 7922934)","OSCAR 1: SOLAS","TGO","2019-11-02 05:00","Very serious"," ","İskenderun Gübretaş Port","0","0","Ship Mooring Equipment Accident","While loading steel rebars (construction rebar) at Gübretaş Port  at around  05:00, OSCAR-1 vessel was unberthed from the pier due to heavy swell and a need for refastening  in order to berth the vessel. 
During fastening operation one mooring line hitted two crew members and consequently they were injured seriously. Afterwards, Injured crew members were transferred to the Iskenderun National Hospital. One of the crew member was recovered but the other one  died after ten days recovery.

","General Cargo Ship","Loss of life","1996","Veritas Register of Shipping (formerly Venezuelan Register of Shipping) (VRS)","3376","","11","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0012824","2","Avel vor (IMO 8908038), AVEL VOR (IMO 8908038)","Avel vor: Unknown/unspecified, AVEL VOR: Unknown/unspecified","FRA","2019-10-27 22:45","Very serious","031300N 0103300W","Atlantic Ocean 160 miles SW of Greenvile, Liberia","1","0","Collision","The ship struck an unknown floating object, took water in engine room and sank in the Atlantic Ocean 160 miles SW of Greenvile, Liberia at LAT. 03 13'00""N, LONG. 010 33'00""W at 0010 hours local time (UTC) on 29 October 2019 in good weather.

The vessel struck the floating object at 2245 hours local time on 27 October 2019 about 34 miles SW of the sinking location and drifted NE whilst the crew attempted to control water ingress. However the pumps could not cope with the flooding and all 23 crew abandoned the ship and were later rescued by nearby sister vessel FV 'STERENN'. There were no injuries or pollution reported. FV 'PENDRUC' attended the scene to recover debris which could pose a risk to navigation.","Fishing Vessel","Total loss of the ship","976","Bureau Veritas (BV)","1250","","23","","","0","0","0","0","0","0","2021-03-08",""
"C0012825","1","LYRA (IMO 9155432)","LYRA: Unknown/unspecified","XKA","2019-10-26 07:00","Very serious","563206N 0205948E","Liepaja, Latvia","0","0","Contact","The ship struck the quay whilst berthing at berth No. 51A, Liepaja Bulk Terminal, Liepaja, Latvia in LAT. 56 32'06""N, LONG. 020 59'48""E at 0700 hours local time (UTC+2) on 26 October 2019 in strong wind.

The ship sustained a hole to starbord No. 1 HFO  tank. 100 litres of heavy fuel oil leaked in the water. Local authorities attended the scene and oil booms were laid to contain the spill. Clean up operations were effected. The remaining bunker fuel in the tank was pumped into another tank. Inspection and repairs were effected. ","General Cargo Ship","Pollution","4115","Lloyd's Register (LR)","5184","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0012822","1","DESH-I (IMO 7853341)","CITY-38: Unknown/unspecified, DESH-I: Unknown/unspecified","BGD","2019-10-25 03:00","Very serious","221600N 0914800E","Karnaphuli River, Chattogram, Bangladesh","0","0","Collision","The ship was in collision with an anchored vegetable oil tanker, 'CITY-38', near the JT3 Dolphin in the Karnaphuli River off Padma Jetty, Chattogram, Bangladesh at 0300 hours local time (UTC+6) on 25 October 2019 at high tide. 

There was no injuries reported. The ship sustained a breach in No. 3 tank and 10 tons of fuel oil leaked into the river. The port authority vessels 'BAY CLEANER 1' and '2' and 'KANDARI 10' and '11' effected cleanup measures. Approximately 8 tons of spilled oil was recovered by 26 October 2019. ","Products Tanker","Pollution","616","[No class]","1120","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0012989","1","DILLON OWEN (IMO 9456654)","DILLON OWEN: Unknown/unspecified","IRL","2019-10-23 01:00","Very serious","541535N 0053621W","Coastal waters (within 12 miles)","2","0","Stranding / grounding","On the morning of the 23rd October 2019, the FV Dillon Owen, whilst approaching Ardglass Harbour, Northern Ireland, lost power and drifted onto rocks at Phennick Point. The five crew-members were airlifted to safety. Attempts by RNLI lifeboats to tow the vessel were unsuccessful and the fishing vessel remained on the rocks pending a salvage operation. The FV Dillon Owen sank over the following days. The wreck was recovered and sent for demolition.","Fish Catching Vessel","Ship rendered unfit to proceed,Total loss of the ship","224","","19.8","","5","0","","0","0","0","0","0","0","2020-07-09",""
