Reference,NumberOfShipsInvolved,ShipsInvolved,SOLASStatus,FlagStates,IncidentDateTime,TypeOfCasualty,Coordinates,Location,NumberOfInvestigationReports,NumberOfAnalyses,InitialEvent,SummaryOfEvents,ShipType1,Consequences1,GrossTonnage1,ClassificationSociety1,Deadweight1,Cargo1,CrewOnboard1,PassengersOnboard1,OthersOnboard1,DeadMissingCrew2,DeadMissingPassengers2,DeadMissingOthers3,SeriouslyInjuredCrew2,SeriouslyInjuredPassengers2,SeriouslyInjuredOthers2,InvestationReportDate,AnalysisDate
"C0011090","1","CHRISDUL (IMO 8935794)","CHRISDUL: Unknown/unspecified","XVA","2016-12-22 04:00","Serious","350700N 0335700E","1 mile SE of the harbour entrance at Famagusta","0","0","Stranding / grounding","The ship was stranded 1 mile SE of the harbour entrance after dragging anchor at Famagusta in heavy weather. No injuries or pollution were reported. All 8 crew were rescued by the local coastguard. Salvage operations could not be effected due to cost exceeding value of vessel and owners were uncontactable. Recycling of the wreck in situ was completed on 20/11/18.","General Cargo Ship","Total loss of the ship","438","","500","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0010916","1","RESILIENT (IMO 9727675)","RESILIENT: Non-SOLAS","SGP","2016-12-22 01:12","Very serious","011537N 1034158E","Banyan Basin, Singapore","1","0","Man overboard","On 22 December 2016 at about 0050H, a Singapore registered harbour tug Resilient completed her assignment to assist in the berthing of a tanker vessel at Jurong Island Jetty (OVL2). The tug was operated by a Tug Master and an Engineer Officer.
As the tug’s next assignment, to assist in an un-berthing operation at Jurong Island Jetty 1 (OVL1), was in two hours’ time, the Tug Master decided to moor his tug at a mooring buoy at Banyan Basin, rather than going back to the tug operator’s West Coast Base (WCB) station, which would mean a 1.5-hour return trip to OVL1.
At about 0104H, the tug arrived at the Banyan Basin mooring location. The Engineer Officer (EO), who had been tasked to secure the tug to the buoy, fell into the sea while attempting to secure the tug to the buoy. Search and rescue operation was unsuccessful. Two days later, the body of the EO was found in Indonesian waters off Karimun Island, about 19 nautical miles southwest of the Banyan Basin.
The Transport Safety Investigation Bureau classified the occurrence as a very serious marine casualty.
The investigation reiterated the importance of wearing a floatation device/ life-vest while working on-board a vessel. Other factors contributed to the occurrence included the mooring of the tug at a non-designated location and the lack of risk assessment of potential hazards involved in mooring operation, particularly, involving a tug with two-man crew.","Tug","Loss of life,Ship remains fit to proceed","493","Lloyd's Register (LR)","302","","2","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2018-04-30",""
"C0010483","3","MAERSK BATTLER (IMO 9144330), MAERSK SEARCHER (IMO 9191369), MAERSK SHIPPER (IMO 9169483)","MAERSK BATTLER: Unknown/unspecified, MAERSK SEARCHER: Unknown/unspecified, MAERSK SHIPPER: Unknown/unspecified","XDA","2016-12-22 00:00","Very serious","480420N 0240000W","Off France","1","0","Sinking","The Maersk Supply Service vessels, Maersk Searcher and Maersk Shipper, were unmanned when they were lost during a tow to a Turkish ship yard for recycling. The two vessels departed Fredericia, Denmark on December 12 under tow by the AHTS Maersk Battler. Prior to departure both vessels had been emptied of lubricant oil and diesel oil, a spokesman for Maersk Supply Service said following the incident.
The vessels are believed to be leaking some pollutants into the environment. The company has been given until the end of the month to report back on a plan for the vessels.","Offshore Support Vessel","Total loss of the ship","4013","","3903","","","","","","","","","","","2019-10-24",""
"C0011089","1","BRAVO (IMO 8625789)","BRAVO: Unknown/unspecified","TGO","2016-12-20 00:00","Very serious","410000N 1355000E","SEA OF JAPAN SE OF NAKHODKA","0","0","Contact","The ship struck an unknown submerged object and subsequently sank in the Sea of Japan SE of Nakhodka in heavy weather. All crew were rescued. No injuries were reported.","General Cargo Ship","Total loss of the ship","1251","","2115","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0010758","1","CAPE BON (IMO 9260055)","CAPE BON: Unknown/unspecified","MHL","2016-12-19 14:25","Serious","510723N 0014811E","Coastal waters <= 12 nm","0","0","Fire or explosion","Fire in the Main Switchboard due to the explosion of a cicuit breaker, then blackout and loss of propulsion while the vessel was sailing in the Dover Strait.
25 minutes later the fire was extinguished by the fire team. After that, a Diesel Generator was restarted and the power plant was supplied. Due to the damage to the Engine control room, the vessel was towed to Dunkirk outer anchorage.","Chemical Tanker","Ship rendered unfit to proceed","25108","[Other]","40225","Liquid cargo - Oil","21","","","","","","","","","",""
"C0010491","1","LADY TUNA (IMO 9453418)","LADY TUNA: SOLAS","PAN","2016-12-18 14:30","Very serious","382326N 0262542E","BAY OF ILDIRI - İZMİR","1","1","Stranding / grounding","Panama flag vessel LADY TUNA (Refrigerated Cargo Ship) grounded on the reefs to avoid collision with small fishing boats inside the bay of ILDIRI – IZMIR . Due to the grounding more than 50 m3 fuel oil leakage from damaged F/O tanks.  Injury/Fatality is not reported. Deployed pollution response contractors have been undertaking at-sea and shoreline response.  Result of a salvage operation the vessel was floated and  anchored at safe zone in bay of Ildiri. ","Refrigerated Cargo Ship","Pollution,Ship rendered unfit to proceed","4538","Nippon Kaiji Kyokai (NKK)","4867","","26","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2018-01-10","2018-12-03"
"C0010791","1","Graig Rotterdam (IMO 9602186)","Graig Rotterdam: Unknown/unspecified","GBR","2016-12-18 11:05","Very serious","311016N 0295130E","Internal waters - Port area","1","0","Other","A bulk carrier was discharging cargo at anchor. The bosun fell overboard and into a barge that was secured alongside after the timber deck cargo stack on which he was standing partially collapsed. Although the ship’s crew provided first-aid following the accident, the bosun later died of his injuries.
The MAIB investigation concluded that poor stevedoring practices probably contributed to the unsecured cargo stack collapsing and that no measures were in place to prevent the bosun from falling overboard.","Bulk Dry (general, ore) Carrier","","24187","","","","20","0","","1","0","0","0","0","0","2017-11-13",""
"C0010478","1","LYRIKA (IMO 9080675)","LYRIKA: SOLAS","LTU","2016-12-17 09:15","Less serious","442530N 0010129E","River Seine/port Rouen","0","0","Contact","17.12.2016 at 08:40 LT pilot come on board. 09 :00 LT vessel under master command leave the berth port Rouen (France), river Seine. Visibility less than 1 kbt., no wind, current-out speed around 3-4 knots. At 09:05 LT the pilot took under command the vessel. 09:15 LT the pilot has informed that the vessel not under command, master immediately have taken over control a vessel. Has had time to turn only to the right to reduce a corner contact to the dolphin. In some seconds at speed of 8 knots with forward part sliding blow have contact with the dolphin, then a stern. With above stated master consider: the pilot has led itself incompetently. Left on a port side of a fairway and to avoid a contact on the dolphin was late. After mooring vessel to the berth Saint-Wandrille at 14:00LT at once has left from a board.
After mooring has been made check vessel condition. Following damage are found out: 1) 4 holes around frame 140, above waterline 3 m.  
2) bent forward port side.
3) bent with crack bulkhead at 132 frame.
","General Cargo Ship","Ship remains fit to proceed","1909","Bureau Veritas (BV)","2350","Dry bulk","6","0","0","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0010832","1","MCC CHITTAGONG (IMO 9761023)","MCC CHITTAGONG: SOLAS","HKG","2016-12-16 13:15","Very serious"," ","Port area of Chittagong, Bangladesh","1","0","Occupational, fitter was hit by falling sea chest cover while overhauling the sea chest.","On 16 December 2016 at about 1315 hours, after the ship's departure from the port of Chittagong, Bangladesh, 
the engine room crewmembers carried out maintenance of the high sea water chest, when the fitter was trying to loosen the strainer in the sea chest with a crow bar, one end of the wire sling slipped off from the bulldog grip causing the sea chest cover to topple over and fell towards the direction of the sea chest.  The sea chest cover hit the fitter and crushed his head onto the sea chest to serious injury. The vessel returned to Chittagong port, the fitter was sent to a local hospital and declared dead on arrival.  ","Container Ship (Fully Cellular)","Loss of life,Ship remains fit to proceed","31649","DNV GL AS (DNVGL)","37157","Dry cargo under IMDG Code","19","0","0","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2020-04-06",""
"C0012630","1","LE BLONDI (-)","LE BLONDI: Unknown/unspecified","FRA","2016-12-16 00:00","Very serious","461834N 0015740W","Open sea","3","0","","A seaman slipped and fell . His head hited a hand-crank net-hauling and he was baddly eye injure. He was quickly transport to hospital by helicopter. He died the day after arrival at the hospital","Fish Catching Vessel","Loss of life","25.85","","","","","0","","1","0","0","0","0","0","2020-02-13",""
"C0010841","1","QUEEN LATOYA (IMO 6525832)","QUEEN LATOYA: SOLAS","GUY","2016-12-14 10:00","Serious","081064N 0584821W","TRINIDAD","1","0","Capsizing / listing","MV VERSONS is a Guyana registered Single Screw Power Driven Cargo Vessel, with several type of cargos - namely clay blocks, BRC fabric, household items, and a quantity of empty 45-gallon metal drums was en route to its next destination when the weather deteriorated and encountered rough sea at 10:00 hrs. A trim by the head was observed and severe weather condition caused cargo in the main cargo hold to shift and listed the vessel to STBD, simultaneously shutting down the main engine and the two generators. The captain & the crew tried various means by filling ballast tanks on the port side efforts to stabilize the vessel, but were unable to stem the vessel's increasing draft on the STBD side.
The vessel was abandoned and it later sank.","General Cargo Ship","Total loss of the ship","498","[No class]","615","","7","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2018-02-09",""
"C0011034","1","AIDA IV (IMO 9018775)","AIDA IV: SOLAS","EGY","2016-12-13 00:00","Serious"," ","Egypt","1","0","Collision","On 13.12.2016. Wadi al arish vessel sailed from the berth no 22 wity 2 tugs but due to bad weather condition .( wind speed was 42 nodes ) the hawser of one the tugs ruptured and the tugs lost control and colided with mv aida iv as tge distance between thev2  vessel was only 80 meter ","Training Ship","","3105","","1386","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2018-11-06",""
"C0011088","1","MAGELLAN (IMO 5217062)","MAGELLAN: Unknown/unspecified","CAN","2016-12-12 21:30","Very serious","491200N 1230300W","FRASER RIVER OFF VICTORIA-FRASERVIEW, VANCOUVER, BC","0","0","Foundering","The ship took on water and sank whilst moored in the Fraser River off Victoria-Fraserview, Vancouver, BC. No injuries were reported. Minor pollution was reported. Sustained major damage.
","Fishing Vessel","Pollution","177","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0011086","1","NMS ADVANCE (IMO 9705847)","NMS ADVANCE: Unknown/unspecified","IDN","2016-12-11 12:06","Very serious","053100S 1062600E","Java Sea 5 miles SE of Pulau Pabelokan Besar, Kepulauan Seribu","0","0","Fire or explosion","The ship caught fire and sank in the Java Sea 5 miles SE of Pulau Pabelokan Besar, Kepulauan Seribu. The blaze originated during machinery damage. Local authorities despatched 2 vessels to assist in extinguishing the blaze. The blaze was extinguished by 1750 hours LT but subsequently sank due to water in the bilge. No injuries or pollution were reported.","Crew Boat","Total loss of the ship","233","","70","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0013086","1","Ask (IMO 9333450)","Ask: Unknown/unspecified","LBR","2016-12-09 00:00","Serious","592141N 0174953E","Archipelagos","1","0","Stranding / grounding","Ask took the pilot of rural 8 December late at night heading for Hsselby strand to release pellets. The ship went on the wrong side of the fairway buoy when the ship passed Hsselby island and went aground 9 December early in the morning. Ask was damaged in several places and was flooded. The officers onboard were Polish.","General Cargo Ship","Ship rendered unfit to proceed","3183","[Other]","4508","","8","","","","","","","","","2020-12-09",""
"C0010682","2","CSAV TYNDALL (IMO 9627928), HAEKYEOUNG  (-)","CSAV TYNDALL: Unknown/unspecified, HAEKYEOUNG : Unknown/unspecified","LBR","2016-12-08 19:55","Serious","333836N 1261012E","Jeju Island","1","0","Collision","On 8 December 2016 at approximately 19:55 hours local time, Republic of Korea  fishing vessel HAEKYEOUNG collided with Liberian registered container ship CSAV TYNDALL near Jeju Island, Republic of Korea. The HAEKYEOUNG sank; five (5) crew members were rescued, two (2) died and two (2) remain unaccounted for. ","Container Ship (Fully Cellular)","Ship remains fit to proceed","96628","Lloyd's Register (LR)","116058","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2019-05-16",""
"C0010793","1","MAULE (IMO 9400069)","MAULE: SOLAS","LBR","2016-12-08 05:15","Serious","403180N 0710720W","43nautical Miles off from Montauk, Neew York, USA","0","0","Collision","On 8th.December 2016, during vessel bound for New York approximate position 43nm off Montauk, New York Approximate position Lat 40-31.8N Long 071-07.2W at 0500Lt to 0515Lt course 268deg, speed 19kts, slight to moderate sea with visibility 8nm, vessel was suspected of being involved in collision with fishing vessel EVENING PRAYER.","Container Ship (Fully Cellular)","","75752","","81002","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0010794","1","MATHILDE OLDENDORFF (IMO 9678800)","GOLDEN FINSBURY: Unknown/unspecified, MATHILDE OLDENDORFF: SOLAS","LBR","2016-12-07 04:52","Serious","384990N 1181110E","Tianjin,China","0","0","Collision","On 7th.December 2016, current WSWx1.5Kts, wind NEx3, while vessel anchored at Tianjin anchorage No.3, position Lat 38-49.9N Long 118-11.2E,at 0452Lt, Golden Finsbury approached from Port side to Starboard side contacted with vessel Starboard Forward part.","Bulk Carrier","","106847","","206080","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0011085","1","EXITO (IMO 7427831)","EXITO: Unknown/unspecified","USA","2016-12-06 21:38","Very serious","540500N 1662000W","Bering Sea 4.6 miles N of Priest Rock, Alaska ","0","0","Foundering","Sank off Dutch Harbour after suffering water ingress. Three crew members abandoned ship to a liferaft and were rescued by nearby ships but two crew were lost. SAR operation was effected.","Fishing Vessel","Loss of life,Total loss of the ship","188","","","","5","","","2","","","","","","",""
"C0012417","2","BOUZAS (IMO 9249996), L'ESPOIR (-)","BOUZAS: Unknown/unspecified, L'ESPOIR: Unknown/unspecified","ESP,FRA","2016-12-06 00:00","Serious","461506N 0041502W","Open sea","2","0","Collision","The vessels BOUZAS and L'ESPOIR collided when sailing in an area of reduced visibility due to fog banks. The fishing vessel was fishing while the ro-ro vessel was heading to the port.","Passenger / Ro-Ro Cargo Ship","Ship remains fit to proceed","15224","Lloyd's Register (LR)","","","","","","0","0","0","0","0","0","2019-10-25",""
"C0013087","1","ZJAWA IV (-)","ZJAWA IV: Unknown/unspecified","POL","2016-12-05 00:00","Very serious","553613N 0124860E","Coastal waters (within 12 miles)","1","0","Stranding / grounding","The Charter sailboat Zjawa IV was underway to Poland and ran aground at Falsterbo reef. The whole crew was evacuated and the sailboat partly sank and became standing at the seabed. The Swedish Coast guard will make an environmental rescue. There were no passengers onboard and no one got injured.","Passenger Ship","Ship rendered unfit to proceed","43.7","Polski Rejestr Statkow (Polish Register of Shipping) (PRS)","","","9","0","","","","","","","","2020-12-09",""
"C0012588","2","ALISON (-), TYPHOON CLIPPER (IMO 9451771)","ALISON: Unknown/unspecified, TYPHOON CLIPPER: Unknown/unspecified","GBR","2016-12-05 00:00","Very serious","513042N 0000469W","River","1","0","Collision","A high speed passenger ferry had unberthed from a pier in a congested river. At the same time, a small workboat unberthed from the inside of the same pier. The workboat's crew thought that it would be safe to pass ahead of the ferry. As the workboat was passing ahead, the ferry accelerated and the vessels collided. The 2 crew of the workboat were swept overboard but recovered soon after by the ferry's crew. The master of the ferry had not seen the workboat before applying ahead power, and the crew of the workboat had not assessed the risk of collision.","Other Ships Structures","Ship remains fit to proceed","169","","","","4","48","0","","","","","","","2020-01-28",""
"C0010858","1","HANNI (IMO 9188506)","HANNI: Unknown/unspecified","DEU","2016-12-04 06:28","Serious","533302N 0094831E","Internal waters - Channel, river","3","0","Machinery damage","At 0628 on 4 December 2016, the German-flagged container ship HANNI ran aground off Mühlenberger Loch in Hamburg while sailing for Bremerhaven. The master and chief officer were on the bridge. An overspeed protection alarm was issued for the main engine at 0621. The main engine then stopped automatically. At 0623, the FINJA (a tanker) approached from the opposite direction on the Elbe fairway and it was just possible to avoid a collision with her by setting the rudder to hard to starboard. After the failure of the main engine, the HANNI drifted to the other side of the fairway in an arc toward her port side and ran aground within seven minutes. The main engine was operational again only one minute earlier and both anchors ready to drop. There were no injuries and no pollutants escaped. The unsuccessful first salvage attempt involving two tugs began at 0700 with the tide already running out. The second salvage attempt at 1830 on the next high tide was successful.","Container Ship","Ship rendered unfit to proceed","5056","Bureau Veritas (BV)","6867","","11","0","","","","","","","","2018-02-19",""
"C0010852","1","MATHU BHUM (IMO 8813647)","MATHU BHUM: SOLAS","SGP","2016-12-03 14:00","Very serious","145870N 0964360E","Gulf of Mataban","1","0","Accident with Electrical equipment","On 3 December 2016, when the Mathu Bhum was enroute from Singapore to Yangon, Myanmar, the engine room crew were dismantling the Fire, Bilge and Ballast (FBB) pump with a view to taking some photographs of its condition for submission to the Class surveyor.    

The engine room crew assigned by the Second Engineer to work on the FBB pump comprised the Fourth Engineer (the engineer-in-charge), the Oiler, the Wireman and the Engine Cadet. Pre-job briefing and risk assessments were carried out before the start of the dismantling work.
 
By 1200H the crew managed to remove a number of bolts using appropriate spanners and wrenches. Some of the bolts however were badly seized and could not be removed. To remove the seized bolts, the crew decided to fabricate a tool by welding a metal wedge piece onto the seized bolt, in order to loosen the seized bolt by knocking on the welded metal piece with a hammer. Hot work permits were issued for the dismantling work.
  
At about 1400H, the Fourth Engineer while standing on the engine room tank top attempted to weld the wedge. He instructed the Engine Cadet to switch on the power for the welding machine which was located in the engine room workshop two decks above. At the engine room workshop the Engine Cadet noticed that the fitter was doing some other welding work and his welding cable was connected to the welding machine. Upon being informed by the Engine Cadet of the Fourth Engineer’s instruction, the fitter removed his welding cable and connected the Fourth Engineer’s welding cable to the welding machine. 

This resulted in the fatal electrocution of the Fourth Engineer. ","Container Ship (Fully Cellular)","Loss of life","11079","DNV GL AS (DNVGL)","15152","","23","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2018-02-15",""
"C0010784","1","MUROS (IMO 9397640)","MUROS: Unknown/unspecified","ESP","2016-12-03 11:33","Serious","525518N 0014122E","Coastal waters <= 12 nm","1","0","Stranding / grounding","At 0248 (UTC+1) on 3 December 2016, a bulk carrier ran aground in the North Sea near the east coast of the United Kingdom. Attempts to manoeuvre clear of the shallows were unsuccessful but the vessel was re-floated 6 days later with tug assistance. There were no injuries and no pollution, but damage to the ship's rudder necessitated the vessel being towed to a local drydock for repair.","General Cargo Ship","Ship rendered unfit to proceed","2998","Bureau Veritas (BV)","4950","Solid cargo - Dry bulk","9","0","0","","","","","","","2017-11-01",""
"C0010747","1","SETY (IMO 9419931)","SE POTENTIA: Unknown/unspecified, SETY: SOLAS","LBR","2016-12-02 22:43","Serious","310610N 1223070E","Shanghai Pilot approach","0","0","Collision","          On 2nd.December 2016, 2243Lt, SETY was approaching from CJK anchorage to pick up pilot for Taicang, China, at the position Lat 31-06.1N Long 122-30.7E vessel collided with SE POTENYIA on her Starboard bow. Wind 3, slight sea, current NW’ly about 1.5 Kts and visibility was about 12 nm. Vessel draft 11.5m. ","Bulk Carrier","","31532","","55753","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
