Reference,NumberOfShipsInvolved,ShipsInvolved,SOLASStatus,FlagStates,IncidentDateTime,TypeOfCasualty,Coordinates,Location,NumberOfInvestigationReports,NumberOfAnalyses,InitialEvent,SummaryOfEvents,ShipType1,Consequences1,GrossTonnage1,ClassificationSociety1,Deadweight1,Cargo1,CrewOnboard1,PassengersOnboard1,OthersOnboard1,DeadMissingCrew2,DeadMissingPassengers2,DeadMissingOthers3,SeriouslyInjuredCrew2,SeriouslyInjuredPassengers2,SeriouslyInjuredOthers2,InvestationReportDate,AnalysisDate
"C0010838","1","CAPE HENRY (IMO 9648879)","CAPE HENRY: SOLAS","PAN","2017-12-05 15:15","Very serious","405800N 0275600E"," PORT OF MARTAS / TEKIRDAG","1","0","Damages to ship or equipment","
During loading operation at Port of Martas, crane's cargo wire cut off  and cargo sling hit to the shore worker immediately . The worker injured seriously and after a while lost his life at the hospital.","Bulk Carrier","Loss of life","31538","Nippon Kaiji Kyokai (NKK)","55782","","20","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2020-02-19",""
"C0011150","1","Venice2 (-)","Venice2: Unknown/unspecified","ARE","2017-12-04 23:55","Less serious"," ","Arabian Gulf","0","0","Hull failure / failure of watertight doors / ports, etc.","On Monday, 4/12/2017, the DMRCC in the Arabian Gulf received the letter containing a sea boat Vansa 2 carrying the flag of the UAE being subjected to the entry of quantities of sea water into the boat while sailing. Immediately the naval patrols and the search and rescue team were directed to the Boat and rescued the crew, evacuated and assisted them and they were in good health and condition.","","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0011067","1","HIGH PRESENCE (IMO 9325324)","HIGH PRESENCE: SOLAS","HKG","2017-12-02 15:45","Very serious","522220N 0045370E","Amsterdam Nustar Terminal Jetty No.3, Netherland","1","0","Fatal accident","On December 02, 2017 at 1545 LT, while the vessel loading cargo operation at position Lat 52-22.2 N Long 004-53.7 E, Amsterdam Nustar Terminal Jetty No.3, Netherland. One box of the sing-off crew’s personal belonging fell into the water, hence, the AB (Able Seaman) who was helping the sing-off crew member’s luggage had tried to recover the floating box by swimming without the life jacket into the cold water of 7°C. The gangway watch keeper Ordinary Seaman (OS) found the AB in the water, OS threw the life buoy and informed to Master by VHF radio. Master raised the Man over Board (MOB) alarm and informed the terminal. All crews mustered on deck to look for the drowning AB and threw another life buoy , however, swimming AB was not seen anymore.
At 1555 LT, terminal rescue team arrived and the same time divers went into the water. At 1605 LT, divers found the drowning AB at the bottom of the sea and later taken to the hospital. 
At 1900 LT, 2 Police Officers came onboard and declared that AB had died.  
","Oil Tanker","","28794","American Bureau of Shipping (ABS)","48700","","","","","1","","","","","","2019-08-26",""
"C0012550","1","Eugenia B (IMO 9166883)","Eugenia B: Unknown/unspecified","MLT","2017-11-30 00:00","Very serious","363592N 0361141E","Port","1","0","Damages to ship or equipment","The cargo discharge operation was uneventful until the day of the accident. Following the lunch break on 30 November 2017, the stevedores boarded the vessel at 1300 and discharging operations resumed. The shift had to terminate at 1600. During the cargo operations, at about 1545, the duty officer heard a sudden loud sound, followed by a yell. On the tanktop inside cargo hold no. 2, he observed one stevedore lying motionless. A few hours after being admitted in hospital, the stevedore company was informed that the injured stevedore had succumbed to his injuries. The MSIU determined that the immediate cause of the accident was the failure of the corroded cargo hold access cover while the stevedore was descending the cargo hold.","Bulk Dry (general, ore) Carrier","Loss of life,Ship remains fit to proceed","26778","Bureau Veritas (BV)","46750","","22","0","0","0","0","1","0","0","0","2019-12-31",""
"C0011008","1","VENEZA (-)","VENEZA: Unknown/unspecified","PRT","2017-11-29 04:00","Very serious","400504N 0090300W","Coastal waters <= 12 nm","1","0","","The vessel departed to fishery and later the Epirb was launched. A SAR operation fis ongoing to recover the last crew member, the fourth.","Fish Catching Vessel","Ship rendered unfit to proceed,Total loss of the ship","11.23","","","","","0","","4","","","","","","2018-08-06",""
"C0012625","1","PORZ STREILHEN (-)","PORZ STREILHEN: Unknown/unspecified","FRA","2017-11-28 00:00","Very serious","475414N 0042655W","Coastal waters (within 12 miles)","1","0","Fire or explosion","The trawler ""PORZ STREILHEN"" was at sea for a day of fishing for whiting. During a transit period, the mechanic tried to use the oxyacetylenic blow pipe. The torch did not work, so the mechanic went to the engine room to change it. When he came back ahead, bottles and plastic boxes were on fire. The fire spread rapidly and crew had to abandon the ship. They were quickly recovered by another fishing vessel The whole ship was on fire and sunk few hours later.","Fish Catching Vessel","Ship rendered unfit to proceed,Total loss of the ship","55.6","","","","3","0","0","0","0","0","0","0","0","2020-02-13",""
"C0012549","1","SANTA MARIA (IMO 7423732)","SANTA MARIA: Unknown/unspecified","MLT","2017-11-24 00:00","Serious","355310N 0144620E","Coastal waters (within 12 miles)","1","0","","Santa Maria was alongside a vessel in Bunkering Area 3 West, about 12 nautical miles East by North from Maltas Grand Harbour. The bosun and another crew member were tasked with the mooring operation on the forecastle deck. At one point in time, the bosun let go of the windlass control lever and left it in the full heaving position, with the attempt to put a rope stopper on the mooring line once it was brought under full tension. In reaching for the stopper, the bosun passed over the mooring rope, when he lost his balance, and tripped over the mooring rope, in close proximity of the warping drum. As a result of the fall the bosuns legs got trapped between the incoming rope as well as the slack rope coming off the warping drum being handled by the deck rating and the rotating warping drum. The bosun was immediately assisted by other crew members and was eventually air lifted from the vessel and transferred to a local hospital. The immediate cause of the accident was considered to be the crew members fall in close proximity to the rotating warping drum","Oil Tanker","Serious injuries","2813","Lloyd's Register (LR)","4501","","14","0","0","0","0","0","1","0","0","2019-12-31",""
"C0010951","2","Botnia Seaways (IMO 9192129), BOTNIA SEAWAYS (IMO 9192129)","Botnia Seaways: Unknown/unspecified, BOTNIA SEAWAYS: SOLAS","LTU","2017-11-23 08:03","Very serious","364600N 0101700E","port of Rades (Tunisia)","1","0","Occupational accident","During the discharge of container by shore crane the ordinary seaman was trapped between the trailers when lifted container swung forward and hit the trailer nearby. The shore ambulance was called immediately and injured seafarer was transported to local hospital. The sailor died in the hospital.","Ro-Ro Cargo Ship","Ship remains fit to proceed","11530","Lloyd's Register (LR)","8702","trailers, containers","19","","","","","","","","","2019-07-10",""
"C0012193","2","MSC LUCIANA (IMO 9398383), SULIAN HAIJI 0118 (-)","MSC LUCIANA: SOLAS, SULIAN HAIJI 0118: Unknown/unspecified","PAN","2017-11-21 18:56","Very serious","385140N 1182160E","Bohai Bay, East China","1","0","Collision","MRCC Tianjin China was alerted at 0330 Beijing time Nov 21 by collision report. Mega container ship MSC LCIANA collided with Chinese cargo ship SULIANHAIJI0118 in Bohai sea, 7 nm off Caofeidian port. MSC LUCIANA left Tianjin, bound for Busan, and collided with SULIANHAIJI0118 some two or three hours after leaving Tianjin. SULIANHAIJI0118 sustained starboard hull breach in midshipsection area, with ensuing massive water ingress. SAR ship BEI HAI JIU 119 (IMO 9763447) was sent to assist. damaged freighter was taken to Caofeidian and anchored, another report said she was grounded to avoid sinking. 16 crew safe.
MSC LUCIANA interrupted her voyage and was brought to anchor on Caofeidian anchorage, no information on her damages. As of 1230 UTC Nov 22, she was still at anchor. Most probably, she also sustained damages.
Container ship MSC LUCIANA, IMO 9398383, dwt 138771, capacity 11700 TEU, built 2009, flag Panama, manager Mediterranean Shipping Company.
Cargo ship SULIANHAIJI0118, MMSI 4","Container Ship (Fully Cellular)","Ship rendered unfit to proceed","131771","DNV GL AS (DNVGL)","138377","","24","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2019-05-16",""
"C0011004","1","VARUNA(BRD684) (-)","VARUNA(BRD684): Unknown/unspecified","GBR","2017-11-20 14:33","Very serious","572400N 0054900W","Coastal waters <= 12 nm","1","0","Other","At about 1415 UTC1 on 20 November 2017, the single-handed creel boat Varuna was found aground and unmanned on Eilean nan Naomh, a small island to the west of Camusterrach.
Varuna had left its mooring earlier in the day and had been seen working creel strings to the west of Applecross Bay. Radar data from a local shore installation indicated that Varuna left its fishing grounds at 1332 and then headed back towards its mooring in Poll Creadha.
In the aftermath of the accident, an extensive sea, land and air search failed to locate the boat owner/skipper, who had been the only person on board. However, almost 3 weeks after the accident, his body was found ashore in Staffin Bay on the Isle of Skye.
It is likely that the owner/skipper, who did not routinely wear a lifejacket or other buoyancy aid, fell overboard during Varuna’s return passage to Poll Creadha.","Fish Catching Vessel","","6.93","","","","1","0","","1","0","0","0","0","0","2018-08-02",""
"C0010941","1","SÉRGIO SORAIA (-)","SÉRGIO SORAIA: Unknown/unspecified","PRT","2017-11-20 13:30","Very serious","403130N 0090445W","Open sea - Within EEZ","2","0","Other","The Portuguese flagged fishing vessel Sérgio Soraia, a coastal fishing vessel, departed from the Portuguese port of Aveiro, Gafanha da Nazaré, to fishery on the 20/11/2017, at 02:00 hours with a crew of 5. At 13:00 hours whilst shooting the trammel net, one crewmember was caught in the net and was carried overboard. He was recovered by the vessel´s crew and the vessel proceeded to port. The vessel was intercepted by the medical team rescue boat, and, despite basic life support measures were applied, it was not possible to save the victim.","Fish Catching Vessel","","38.8","","","","4","0","","1","","","","","","2018-05-25",""
"C0010868","1","MARITANA (-)","MARITANA: Unknown/unspecified","DNK","2017-11-18 13:00","Very serious","564105N 0081304E","Internal waters - Port area","1","0","Other","A fisherman was found in the water between the ship and the quay by his colleagues. A few minutes earlier they had finished working on the fishing gear on the quay. The fisherman who fell overboard was last seen on the quay a few minutes before he was found. The other crewmembers had boarded the ship at the time of the accident, and did not see how he fell into the water. The fisherman was found in front of the opening into the main deck, and he most likely fell overboard due to a failed attempt of entering the ship. The fisherman was rescued by his colleagues, but had drowned. He was resucitated, but died four days after the accident.","Fish Catching Vessel","","168.2","","","","","0","","1","","","","","","2018-02-28",""
"C0012791","1","CV30 (-)","CV30: Unknown/unspecified","GBR","2017-11-18 00:00","Very serious","391393S 0673000E","Open sea","1","0","","A crewman fell overboard while working on the bow of a yacht to lower a headsail in rough weather. The crewman was attached to the yacht by a tether but the tether clip distorted and released before he could be recovered back on board. The yacht was manoeuvred to retrieve the casualty from the water but by the time he was recovered he was unconscious. The crew on board the yacht administered CPR but he was declared deceased after their efforts were unsuccessful.","Other Activities Ships","Loss of life","","","","","17","0","17","1","0","0","0","0","0","2020-04-07",""
"C0012548","1","ELENI M (IMO 9228033)","ELENI M: Unknown/unspecified","MLT","2017-11-18 00:00","Very serious","451050N 0123270E","Coastal waters (within 12 miles)","1","0","","In the evening of 18 November 2017, the Maltese registered bulk carrier Eleni M departed Porto Marghera in Italy, bound for Alexandria in Egypt with a cargo consisting of iron. After departure, the crew members on deck began to tidy up in preparation for sea passage. On the aft deck, the mooring lines that had been used while the ship was in port were being secured on the two mooring winches. During the final stage of the securing process, the last mooring line on the port side winch, the AB who arranged the mooring line on the winch drum assisted by one deck cadet, was caught in the winch and dragged into the limited clearance between the reeled-in mooring rope on the winch drum and the deck underneath. This happened within only a few seconds, while the assisting cadet had approached the AB who was operating the winch to convey the message to stop reeling in. The AB got crushed between the deck and the mooring rope and consequently he was severely injured. He was later pronounced dead by a medical doctor on board a Coast Guard vessel, which had come to assist and evacuate the casualty. The safety investigation of the fatal accident revealed that in order to perform the task of stowing the mooring ropes on the winch drum, the crew members had to engage physically with the ropes while the winch was rotating, to stow it properly and make room for all of the rope. The close proximity to the rotating winch and physical interaction made it possible to get caught. Furthermore, communication among the crew members easily became ineffective due to the setup of the mooring arrangement and loud noises on the aft mooring deck.","Bulk Dry (general, ore) Carrier","Loss of life","28718","RINA Services S.p.A (RINA)","50992","Dry bulk","24","0","0","1","0","0","0","0","0","2019-12-31",""
"C0012246","1","YSUND (IMO 9652129)","YSUND: Unknown/unspecified","NOR","2017-11-16 00:00","Very serious","591000N 0051999E","Archipelagos","1","0","","On Thursday 16 November 2017, one of the crew member fell overboard from the wellboat ysund in Skudenesfjorden south of Karmsundet. The accident occurred when the ships ordinary seaman went over the main deck to assist the apprentice who had suffered an injury to his foot that got caught by the door when entering the engine room. The ordinary seaman most likely fell overboard as a wave washed over the deck. The crew member was found and rescued with the MOB-boat, and transported to Haukeland Hospital by helicopter. The person was declared deceased at the hospital the following day. ysund has a typical wellboat design with a low freeboard in loaded condition, which often leads to water on the main deck in rough sea. ysund was equipped with an elevated walkway (storm bridge) over the main deck, but about of this consisted of the vessel's gangway. The storm bridge did not meet the requirements of the Load Line Convention, and the crew did not experience it as safe to use in rough sea conditions. The Norwegian Maritime Directorate has informed that they are preparing a circular on this issue and that they will have more focus on enforcing the relevant provision. ysund has received an instruction to improve the storm bridge to comply with regulatory requirements. The investigation has shown that the wellboat company and the ship management had not implemented measures to reduce the risk for crew being located on the main deck in rough sea. There were no established procedures or guidelines for the crew being on the main deck, nor the use of communication equipment or personal safety equipment when staying or working on the main deck. Furthermore, there were several actions during the rescue operation that were not performed according to the ship procedures. This might be because the crew was not well trained in carrying out realistic MOB-boat exercises. The Norwegian accident investigation board issues two safety recommendations to the wellboat company as a result of the investigation.","Fish Catching Vessel","Loss of life","1718","","2200","","7","0","","1","0","0","0","0","0","2019-07-25",""
"C0010940","1","SENHORA DO DESTERRO (-)","SENHORA DO DESTERRO: Unknown/unspecified","PRT","2017-11-13 17:17","Very serious","410702N 0084204W","Coastal waters <= 12 nm","2","0","","Whilst teeth bar dredge the teeth bar was stucked ad vessel loss control and list until she cpsized. The 4 crew were rescuede by other vessel in the vicinity. no pollutions.","Fish Catching Vessel","Ship rendered unfit to proceed,Total loss of the ship","13.42","","","","","","","","","","","","","2018-05-25",""
"C0012732","1","ILLUSTRIS (B119) (-)","ILLUSTRIS (B119): Unknown/unspecified","GBR","2017-11-13 00:00","Very serious","545977N 0012698W","Port","1","0","","At about 1000 on 13 November 2017, the crew of fishing vessel Illustris , which was alongside its berth identified that one of the deckhand's was missing. Following an extensive search, his body was discovered under an adjacent fishing vessel the following day. It is concluded that the deckhand fell overboard at about 2246 on 12 November, shortly after returning on board following an afternoon and evening ashore.","Fish Catching Vessel","Loss of life","146","","","","6","0","","1","0","0","0","0","0","2020-02-26",""
